,training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
251,2018-01-24,2018-10-29,Y_M_2,0.2737352739628066,0.2465758216529209,0.24552576861955333,0.24728201133639363,0.23108498216656384
252,2018-01-24,2018-10-29,Y_M_3,0.26143784596192676,0.24500517739657357,0.24752816642936648,0.24521994520119483,-1.1742532409643385
253,2018-01-24,2018-10-29,Y_M_4,0.20635358799561399,0.1965900120641868,0.1939098667791167,0.19659072804181063,0.14537935054305284
254,2018-01-24,2018-10-29,Y_M_5,0.15758304026409198,0.14163595242363758,0.14057435960327758,0.14084795423888474,0.14417498460030054
255,2018-01-24,2018-10-30,Y_M_1,0.20363702460223984,0.19352840470458932,0.16325752484913858,0.18605432561063473,0.11783178399493277
256,2018-01-24,2018-10-30,Y_M_2,0.11586787150899648,0.1637794714606794,0.13737679952314896,0.15754901536644383,0.13206419792926127
257,2018-01-24,2018-10-30,Y_M_3,0.09424944993398443,0.1320125157055324,0.11992948337748478,0.12711362693453387,-2.362798353737319
258,2018-01-24,2018-10-30,Y_M_4,0.07341765898515396,0.09434905149361161,0.09054219299028454,0.09084220611924987,0.021103991092755736
259,2018-01-24,2018-10-30,Y_M_5,0.026792908780616687,0.04591302564983246,0.042199204521728206,0.04463351931404114,0.0198509155539488
260,2018-01-24,2018-10-31,Y_M_1,0.15239631952416965,0.19723044433821582,0.17391726133352736,0.18488743257972684,0.10533033538821877
261,2018-01-24,2018-10-31,Y_M_2,0.11693201636554984,0.16102257911328488,0.1388756278384643,0.14472981468125634,0.09312276965839537
262,2018-01-24,2018-10-31,Y_M_3,0.168827564974533,0.17969075640151477,0.17119966260322794,0.16824216353988375,-4.158363846646269
263,2018-01-24,2018-10-31,Y_M_4,0.15818802962217063,0.17174687466153893,0.16953975648905228,0.1616075715669798,0.05481573817782581
264,2018-01-24,2018-10-31,Y_M_5,0.12300882482536536,0.13796891889298046,0.1304288994671895,0.127483985666495,0.11031213227773329
265,2018-01-24,2018-11-01,Y_M_1,0.2221522454871736,0.17088676010469506,0.14907095630200118,0.17017360884134702,0.09311587674479316
266,2018-01-24,2018-11-01,Y_M_2,0.19309160290873484,0.1516860414550023,0.13815349730853846,0.1525277640093029,0.1706158363833138
267,2018-01-24,2018-11-01,Y_M_3,0.15737174421815214,0.1344288140528359,0.12703266079257858,0.1357922972288862,-3.3574189124441
268,2018-01-24,2018-11-01,Y_M_4,0.15657415822842158,0.1255228388981121,0.1269714699909651,0.1244577763845588,0.012487293132198096
269,2018-01-24,2018-11-01,Y_M_5,0.11993904746756323,0.10649141167562426,0.10420943459843113,0.10245952942262193,0.08463982476497323
270,2018-01-24,2018-11-02,Y_M_1,0.20657874569915236,0.1474830626235939,0.12041766476560566,0.1467403637416005,0.08568186380740728
271,2018-01-24,2018-11-02,Y_M_2,0.1902610351553452,0.16903809444880458,0.1459733268766692,0.16829508499058987,0.14881356046058236
272,2018-01-24,2018-11-02,Y_M_3,0.1832700453101943,0.1622278776230266,0.14684965065311717,0.16050389683806332,-3.3801244772382546
273,2018-01-24,2018-11-02,Y_M_4,0.17952850571381762,0.154390967029567,0.14447115290796322,0.15350971961754922,0.12018593301139256
274,2018-01-24,2018-11-02,Y_M_5,0.1913385707959988,0.16179664175778696,0.15416901336443756,0.16158401175968196,0.1412328139434661
275,2018-01-24,2018-11-05,Y_M_1,0.25551343007736094,0.08208423939137222,0.09461097712353483,0.09869539710550934,0.13095804201906291
276,2018-01-24,2018-11-05,Y_M_2,0.2099876930382677,0.12793789949260348,0.1277390608186122,0.14211265004295182,0.15193048146838672
277,2018-01-24,2018-11-05,Y_M_3,0.17848683151295186,0.13800389420676007,0.133909232962228,0.14777165998423683,-2.813599404591267
278,2018-01-24,2018-11-05,Y_M_4,0.15706786272365458,0.12942515446386338,0.12848007371371295,0.13790852055474434,-0.06825124173989305
279,2018-01-24,2018-11-05,Y_M_5,0.14404846391054518,0.14469773661521065,0.14200710789150095,0.15272001357695209,0.10339738367977114
280,2018-01-24,2018-11-06,Y_M_1,0.23053727325823936,0.12422590025292712,0.1356996012606868,0.131338987684956,0.10596363237884587
281,2018-01-24,2018-11-06,Y_M_2,0.20068202855896333,0.13127458811452464,0.13543071051030764,0.13530670578989712,0.11121198527565644
282,2018-01-24,2018-11-06,Y_M_3,0.1493789098997641,0.09329215318216089,0.09290466297504929,0.09407765013675129,-1.7437380006557657
283,2018-01-24,2018-11-06,Y_M_4,0.10108787877247893,0.06354288739163727,0.06051442941043228,0.06336182916766342,0.008216284237492544
284,2018-01-24,2018-11-06,Y_M_5,0.0870787657922506,0.057963067194640394,0.05332219900752211,0.05811777047868938,0.026584610666383623
